channel,message,default label,default score,camembert label,camembert score
#accueil,Tramontane: tu m'apprend à devenir riche,POSITIVE,0.9301,POSITIVE,0.7128
#accueil,Moi pas eu un léopard mais un bon gros chat sauvage bien farouche,POSITIVE,0.714,NEUTRAL,0.5533
#accueil,cc ava,NEGATIVE,0.9549,POSITIVE,0.8015
#accueil,C'est qui le maire du havre déjà ?,NEGATIVE,0.9755,NEGATIVE,0.9421
#accueil,je suis passée à cote de ma vie donc je crois que je ne suis pas de bon conseil,NEGATIVE,0.932,NEGATIVE,0.9104
#accueil,bonjour a vous,POSITIVE,0.9944,POSITIVE,0.7402
#accueil,Vlad,POSITIVE,0.9736,POSITIVE,0.7837
#accueil,à bon,POSITIVE,0.9993,POSITIVE,0.6701
#accueil,bonjour a vous,POSITIVE,0.9944,POSITIVE,0.7402
#accueil,l empalerur,POSITIVE,0.8259,NEUTRAL,0.5451
#accueil,Bonjour,POSITIVE,0.9679,POSITIVE,0.6751
#accueil,bisus elinea,NEGATIVE,0.9571,POSITIVE,0.743
#accueil,an_tourter c pa le mec ki ete au gouverement edouard philippe,NEGATIVE,0.8838,NEUTRAL,0.5512
#accueil,soit Tramontane ne conseille pas aalors,NEUTRAL,0.5881,NEGATIVE,0.7255
#accueil,ah je crois que si LEHAVREyvivrequestion,POSITIVE,0.8696,NEUTRAL,0.6325
#accueil,j'ai bossé jour et nuit pendant 30 ans pour avoir un toit sans crédit,NEGATIVE,0.9488,NEGATIVE,0.7078
#accueil,!vent choups1,NEGATIVE,0.9824,POSITIVE,0.7386
#accueil,"SuisPasLaLalala  dit : Tu sens cet air frais ? c'est ça un ?vent ?!  choups1 (¬_¬"")",NEGATIVE,0.9865,POSITIVE,0.7865
#accueil,Bonjour a tous et a toute,POSITIVE,0.9811,POSITIVE,0.8418
#accueil,"Bon je vous laisses, bisous sur vos fesses gauches",NEGATIVE,0.9382,NEUTRAL,0.6562
#accueil,"Hello cobra , pas vampire aujourd'hui",POSITIVE,0.9953,NEUTRAL,0.5589
#accueil,Bonjour,POSITIVE,0.9679,POSITIVE,0.6751
#accueil,mince!,POSITIVE,0.9246,NEGATIVE,0.9958
#accueil,je vais vous laisser aussi,POSITIVE,0.7689,NEGATIVE,0.7725
#accueil,!kiss SuisPasLaLalala,NEUTRAL,0.6297,NEUTRAL,0.6313
#accueil,choups1 fait un énorme Kiiiiisss à SuisPasLaLalala,NEGATIVE,0.9857,POSITIVE,0.8066
#accueil,bye an_tourter,NEUTRAL,0.634,NEUTRAL,0.5438
#accueil,salut vlad tu vas bien,NEGATIVE,0.9529,POSITIVE,0.851
#accueil,et j'ai fait deux burnt out,NEGATIVE,0.9996,NEGATIVE,0.6881
#accueil,!kiss choups1,POSITIVE,0.999,POSITIVE,0.9038
#accueil,SuisPasLaLalala fait un énorme Kiiiiisss à choups1,NEGATIVE,0.9846,POSITIVE,0.8415
#accueil,donc l'argent c'est bien mais bon çà a ses limites aussi,NEGATIVE,0.9227,NEUTRAL,0.6606
#accueil,Viens t'asseoir près de moi Pasdevieux !,NEGATIVE,0.8125,POSITIVE,0.6991
#accueil,alerte aux endives,POSITIVE,0.8912,NEGATIVE,0.8125
#accueil,"Oui claquer,épuiser, démotiver,démoraliser enfin le quotidien au taff lol",NEGATIVE,0.9573,POSITIVE,0.7279
#accueil,bisus cobra666999,NEGATIVE,0.9904,POSITIVE,0.8139
#accueil,bisous elinea ;),NEGATIVE,0.9906,POSITIVE,0.8556
#accueil,Bonjour à tous,POSITIVE,0.987,POSITIVE,0.7335
#accueil,Salutations la population,NEGATIVE,0.9764,NEUTRAL,0.6599
#accueil,J'arrive mdr gentilmec,NEGATIVE,0.8827,POSITIVE,0.7242
#accueil, ?? [ INFO Chaat.fr ] ?? : Envie de faire partie des radios sur la playlist de l'interface de t'chat? ??.?l?l?ll|???????|???=???|???????|ll?l?l?.?? Faites en la demande sur ? https://support.chaat.fr/partenariat-radio :o) Enjoy !(>??)?,NEUTRAL,0.6543,POSITIVE,0.932
#accueil,moi caaller jusqu'au jour ou la malediction a decidé de revenir a bord,NEGATIVE,0.9531,POSITIVE,0.6959
#accueil,mince j'aurais du t'en metre un choups1 ^^,NEGATIVE,0.9503,NEGATIVE,0.7215
#accueil,Salutations x2,NEGATIVE,0.9453,POSITIVE,0.7767
#accueil,ca va Cobra666999 ta quel age,NEGATIVE,0.9586,NEUTRAL,0.5554
#accueil,j'allais bosser sans consequences,NEGATIVE,0.9882,NEGATIVE,0.9625
#accueil,et puis un jjour,NEGATIVE,0.7695,POSITIVE,0.7077
#accueil,je suis pas né hier,NEUTRAL,0.5989,NEGATIVE,0.7692
#accueil,t'as aucunes raison de faire ca SuisPasLaLalala :p,NEGATIVE,0.9771,NEGATIVE,0.808
#accueil,quoi,NEUTRAL,0.6512,NEGATIVE,0.9822
#accueil,et quand tu sais pourquoi tu fatigues et que t'achete pas de energisant elle t'achève,NEGATIVE,0.9632,NEGATIVE,0.9839
#accueil,Cobra666999:  té né avant hier,NEGATIVE,0.8805,NEUTRAL,0.6359
#accueil,oui vitaa ;),NEGATIVE,0.8991,POSITIVE,0.7904
#accueil,sans elle je vais taff le baume au coeur,NEGATIVE,0.9769,NEUTRAL,0.5613
#accueil,je suis pas né de la dernière pluie ok ?,NEGATIVE,0.9848,NEUTRAL,0.5664
#accueil,et la fatigue est bonne j'en redemande,NEGATIVE,0.9968,POSITIVE,0.7289
#accueil,du taff meme,NEGATIVE,0.8395,POSITIVE,0.6971
#accueil,moi non pus,NEGATIVE,0.9591,NEGATIVE,0.959
#accueil,hallo,POSITIVE,0.9963,POSITIVE,0.8028
#accueil,plus lol,POSITIVE,0.9279,NEUTRAL,0.5229
#accueil,!vent,POSITIVE,0.957,NEUTRAL,0.6627
#accueil,"UnRebeu c'est pris(e) un ? vent ?! personne n'a répondu ! (¬_¬"")",NEGATIVE,0.9918,NEUTRAL,0.5995
#accueil,vive la necessité elle regne,NEGATIVE,0.953,POSITIVE,0.9105
#accueil,H-Lamberty: viens faire mon ménage,NEGATIVE,0.7413,NEUTRAL,0.5251
#accueil,çà sent l'orage et les inondations de ne pas être né de la dernière pluie,NEGATIVE,0.9764,NEGATIVE,0.7139
#accueil,repons Cobra666999,NEGATIVE,0.9909,NEUTRAL,0.6026
#accueil,j ai 48 elinea lol,NEUTRAL,0.5829,NEUTRAL,0.5011
#accueil,Yo les gens du matin :D ,NEUTRAL,0.5209,POSITIVE,0.7576
#accueil,Tramontane... laisse moi les blagues et les jeux de mot stp,NEUTRAL,0.5541,NEGATIVE,0.7629
#accueil,Tramontane,POSITIVE,0.9898,NEUTRAL,0.596
#accueil,mdrr,NEGATIVE,0.9471,NEUTRAL,0.6212
#accueil,ah oué carrement,NEGATIVE,0.9717,POSITIVE,0.8535
#accueil,happyy:,POSITIVE,0.9999,POSITIVE,0.8989
#accueil,bonjour UnRebeu,NEGATIVE,0.981,NEUTRAL,0.6502
#accueil,Bonjour tramontane,POSITIVE,0.9928,POSITIVE,0.6958
#accueil,Lolo,POSITIVE,0.8558,NEUTRAL,0.6263
#accueil,suis vieux lol,NEUTRAL,0.6333,NEGATIVE,0.9432
#accueil,Bon les gens je vous dit à plus tard le travail m appelle,NEUTRAL,0.5151,NEGATIVE,0.8767
#accueil,Enfin un bonjour ??,POSITIVE,0.7191,POSITIVE,0.8219
#accueil,Cc la room,NEUTRAL,0.5073,POSITIVE,0.7611
#accueil,H-Lamberty:  impossible de retrouver ma patafix tellement c'est le bordel ds mes tiroirs,NEGATIVE,0.9875,NEGATIVE,0.9218
#accueil,"Vladcarstein, +++ courage ",POSITIVE,0.9996,POSITIVE,0.9445
#accueil,j'ai un peu demal à bouger j'ai mal partout c'est quand meme propre chezmoi y veut que je fasse son menagé happy,NEGATIVE,0.9288,NEGATIVE,0.7216
#accueil,moi y'a rien qui m'appelle,NEGATIVE,0.9745,NEGATIVE,0.7079
#accueil,hello,POSITIVE,0.9995,POSITIVE,0.8056
#accueil,a ok,POSITIVE,0.9996,NEUTRAL,0.5325
#accueil,Tramontane,POSITIVE,0.9898,NEUTRAL,0.596
#accueil,si je t'appelle,POSITIVE,0.9629,NEUTRAL,0.5127
#accueil,suis bieu,NEGATIVE,0.9713,POSITIVE,0.9433
#accueil,vieux elinea ;),POSITIVE,0.951,NEUTRAL,0.5185
#accueil,tu mdiras destruction volontaire impossible avec moi il y gagnerait au change je suppose happy,NEGATIVE,0.9759,NEUTRAL,0.617
#accueil,bonjour kAyzO,POSITIVE,0.9607,POSITIVE,0.8787
#accueil,allo? bonjour monsieur comment allez vous,NEGATIVE,0.9618,POSITIVE,0.7299
#accueil,oim 17,POSITIVE,0.9797,NEUTRAL,0.6519
#accueil,bonjour Damien33,POSITIVE,0.8648,POSITIVE,0.7131
#accueil,Salut kayzo,NEUTRAL,0.5699,POSITIVE,0.8603
#accueil,Bien bien et vous tramontane,POSITIVE,0.9738,POSITIVE,0.8039
#accueil,bonjour,POSITIVE,0.9679,POSITIVE,0.7109
#accueil,"nanasse, Bisouuuuuuuuus coucou :-*",NEGATIVE,0.9658,NEUTRAL,0.5671
#accueil,moi c'est ranger j'ai eu un peu demal à la retrouver happyy,POSITIVE,0.973,NEUTRAL,0.5952
#accueil,Bonjour nanasse,POSITIVE,0.9773,NEGATIVE,0.9607
#accueil,Cc nanasse,POSITIVE,0.9352,NEGATIVE,0.9195
#accueil,vous voulez un abonnnement à la fibre ?,NEGATIVE,0.9917,NEUTRAL,0.5656
#accueil,à la 5 g,NEGATIVE,0.9647,NEUTRAL,0.5211
#accueil,bonjour Ennour,POSITIVE,0.9969,POSITIVE,0.7943
#accueil,lol Ptiteculotte prend en une à ta taille :D ,NEGATIVE,0.9635,POSITIVE,0.7391
#accueil,des endroits ou se range lapate à fixe j'en ai plusieurs possibles rire happyy,POSITIVE,0.9935,POSITIVE,0.6964
#accueil,cc  Kay,POSITIVE,0.9255,POSITIVE,0.7674
#accueil,desol,NEGATIVE,0.9994,NEUTRAL,0.5495
#accueil,Tramontane rooh t'aurai pas pu faire autre chose qu'une pub ??,NEGATIVE,0.9797,NEGATIVE,0.9643
#accueil,CC kAyzO,POSITIVE,0.9514,POSITIVE,0.8165
#accueil,ba c'est ce que je reçois régulièrement au tel,NEGATIVE,0.9729,POSITIVE,0.6787
#accueil,"Petiterebeu, lol ah bon tu reps pas au mec :o ( 22 F Paris, les mecs je rep pas ) :o ",NEGATIVE,0.9832,NEGATIVE,0.7007
#accueil,Bonjour,POSITIVE,0.9679,POSITIVE,0.6751
#accueil,"elinea, Coucou ",POSITIVE,0.984,POSITIVE,0.8344
#accueil,Tramontane desole c'est les VIEUX réflexes,POSITIVE,0.6886,NEGATIVE,0.8254
#accueil,j'ai le maroc en ligne régulièrement,NEGATIVE,0.9435,POSITIVE,0.8023
#accueil,ca va ta quel  age,NEUTRAL,0.5701,NEGATIVE,0.6674
#accueil,Coucou Elise75 :p ,NEUTRAL,0.5895,POSITIVE,0.8538
#accueil,g meme retrouver le nokia 3310 H-Lamberty,NEUTRAL,0.6497,POSITIVE,0.7668
#accueil,"elinea, Dans la trentaine (: & toi?",NEGATIVE,0.972,NEUTRAL,0.6009
#accueil,elinea: bjr,NEGATIVE,0.9422,POSITIVE,0.8716
#accueil,tu dit ca,NEGATIVE,0.9371,NEUTRAL,0.6411
#accueil,Nanasse pareil??,POSITIVE,0.8036,NEGATIVE,0.9805
#accueil,y'a que des PNJ ou quoi ici ? mdr,NEGATIVE,0.9847,NEGATIVE,0.868
#accueil,Bonjour,POSITIVE,0.9679,POSITIVE,0.6751
#accueil,"be happy,don'ont worry",POSITIVE,0.9982,POSITIVE,0.8327
#accueil,cc ta quel age,POSITIVE,0.7993,NEUTRAL,0.63
#accueil,Bonjour !,POSITIVE,0.9989,POSITIVE,0.7959
#accueil,Elinea t es en mode chasse,NEGATIVE,0.9516,NEUTRAL,0.51
#accueil,Salut,NEGATIVE,0.9924,POSITIVE,0.7253
#accueil,et mewde  :/,NEGATIVE,0.9679,NEGATIVE,0.7554
#accueil,Salut ??,NEGATIVE,0.9896,POSITIVE,0.7999
#accueil,des Petits Nains Joyeux kAyzO ?,NEGATIVE,0.9716,NEUTRAL,0.583
#accueil,je suis celib,NEGATIVE,0.9989,POSITIVE,0.7225
#accueil,tu es la elinea,POSITIVE,0.9503,POSITIVE,0.7103
#accueil,oui pk,POSITIVE,0.7135,POSITIVE,0.6703
#accueil,"Chaat.fr - n°339767  Publicité ambulante Aujourd'hui, après m'être fait tatouer des lettres symboliques dans le dos il y a deux jours, j'ai découvert ces mêmes lettres sur une camionnette au bout de ma rue : ADNR ou ""Assainissement, débouchage, nettoyage, recherche de fuites."" VDM ",NEGATIVE,0.9665,NEGATIVE,0.9612
#accueil,elinea:  tu as un salon ados si tu veux quelqu'un de ton âge,POSITIVE,0.7154,NEUTRAL,0.5889
#accueil,comme ca je voulais te faire bious,NEGATIVE,0.7147,NEUTRAL,0.5891
#accueil,Elinea seul ??,POSITIVE,0.7335,NEUTRAL,0.5951
#accueil,"j'ai rachetté un casque audio H-Lamberty, j'en ai deux cassés, tjrs pas mis a la poubelle, suis trop feneant",NEGATIVE,0.9103,NEGATIVE,0.6724
#accueil,oui ta quel age,POSITIVE,0.8406,NEGATIVE,0.6799
#accueil,"Tramontane, lol non des personnage non-jouable",NEGATIVE,0.9621,NEGATIVE,0.8269
#accueil,hello,NEGATIVE,0.9133,POSITIVE,0.8353
#accueil,elinea,POSITIVE,0.9936,NEUTRAL,0.5921
#accueil,j'aimerais tué ma solitude avec un chaton,NEUTRAL,0.587,NEUTRAL,0.5424
#accueil,ici vaut mieux s'inventer un mari pour être tranquille,NEGATIVE,0.8908,NEGATIVE,0.7904
#accueil,je suis vieux,POSITIVE,0.9836,NEGATIVE,0.9303
#accueil,"Tramontane, coucou bises au passage x: sur ton pseudo ",NEUTRAL,0.6278,POSITIVE,0.8321
#accueil,mais je suis amoureux,POSITIVE,0.9869,POSITIVE,0.9322
#accueil,Elina cv,NEGATIVE,0.9805,POSITIVE,0.7135
#accueil,de deux filles,POSITIVE,0.9834,NEGATIVE,0.7987
#accueil,Je tue ma solitude avec moi même,NEUTRAL,0.5361,NEUTRAL,0.5654
#accueil,ça va,NEGATIVE,0.9511,NEUTRAL,0.6198
#accueil,voire plusieurs lol je rigole,NEUTRAL,0.5714,NEUTRAL,0.6336
#accueil,Bonjour,POSITIVE,0.9679,POSITIVE,0.6751
#accueil,Nanasse il n y a jamais personne sur le salon belgique ?,NEGATIVE,0.8853,NEGATIVE,0.9617
#accueil,bonjour,NEGATIVE,0.7029,POSITIVE,0.7763
#accueil,plusieurs maris ?,NEGATIVE,0.985,NEUTRAL,0.5246
#accueil,"Joss:  j'en sais rien, j'y suis jamais allée, j'reste juste ici",POSITIVE,0.8607,NEGATIVE,0.7784
#accueil,et ben,NEGATIVE,0.9509,NEUTRAL,0.5243
#accueil,Cc saperlipopette,NEGATIVE,0.9881,NEUTRAL,0.5553
#accueil,bonjour Saperlipopette,NEGATIVE,0.9287,NEUTRAL,0.5595
#accueil,Chalut,NEGATIVE,0.9879,NEUTRAL,0.5532
#accueil,Bonjour Kbyle222,NEGATIVE,0.9756,POSITIVE,0.7828
#accueil,Ok merci,POSITIVE,0.9964,NEUTRAL,0.5678
#accueil,Bonjour nanasse :),POSITIVE,0.8627,NEGATIVE,0.7864
#accueil,bjr gentilmec,NEGATIVE,0.9717,POSITIVE,0.7676
#accueil,bonjour Saperlipopette et nanasse,NEGATIVE,0.8836,NEGATIVE,0.7834
#accueil," ?? [ INFO Chaat.fr ] ?? : Pour tout signalement(¬_¬) , n'hésitez pas à remplir le formulaire ? ? ? https://support.chaat.fr/signalement",NEGATIVE,0.9877,POSITIVE,0.778
#accueil,Bonjour Tramontane :),POSITIVE,0.9646,POSITIVE,0.8683
#accueil,bonjour Tramontane,POSITIVE,0.9928,POSITIVE,0.7628
#accueil,bnjr,NEGATIVE,0.9781,POSITIVE,0.8025
#accueil,bonjour kbyle222,NEGATIVE,0.9735,POSITIVE,0.8181
#accueil,pis c'est chiant d'amener au recyclage les appareils electronique H-Lamberty,POSITIVE,0.8712,NEGATIVE,0.8331
#accueil,bjr nànàce,NEGATIVE,0.8299,POSITIVE,0.7127
#accueil,te fait pas greffer une maladie,NEGATIVE,0.9151,NEGATIVE,0.7322
#accueil,alala quelle vie si ce n'est celle ci,NEUTRAL,0.5126,NEGATIVE,0.6791
#accueil,Tu va bien kbyle222 ?,NEGATIVE,0.9933,POSITIVE,0.7578
#accueil,il fait un peu gris aujourd'hui,POSITIVE,0.7372,NEGATIVE,0.782
#accueil,oui merci gentilmec et toi,NEGATIVE,0.9682,POSITIVE,0.8487
#accueil,passé quand même une bonne journée <3,NEGATIVE,0.9197,POSITIVE,0.8382
#accueil,Bonjour happyy :),POSITIVE,0.9991,POSITIVE,0.8908
#accueil,surtout quand tas pas de sous ty va jamais dans le magasin rire happyy,POSITIVE,0.9862,POSITIVE,0.8054
#accueil,bisous,NEGATIVE,0.9862,POSITIVE,0.8384
#accueil,bjour Saperlipopette,NEGATIVE,0.9602,POSITIVE,0.6699
#accueil,bonne journee a vous,POSITIVE,0.9153,POSITIVE,0.7984
#accueil,b jrnée cobrà,NEGATIVE,0.994,POSITIVE,0.697
#accueil,!clope,POSITIVE,0.8087,NEUTRAL,0.5995
#accueil,Il semblerait que nanasse s'offre une bonne pause clope bien meritée (c'est pas bien de fumer),NEGATIVE,0.9623,NEUTRAL,0.629
#accueil,!calin,POSITIVE,0.9972,POSITIVE,0.7776
#accueil,Il semblerait que Enissay s'enlace (elle-lui)-même ! ???,NEGATIVE,0.9319,POSITIVE,0.7418
#accueil,merci,NEGATIVE,0.8387,POSITIVE,0.9178
#accueil,bye elinea,POSITIVE,0.9603,POSITIVE,0.7787
#accueil,a plus,POSITIVE,0.9997,POSITIVE,0.7683
#accueil,a plus,POSITIVE,0.9997,POSITIVE,0.7683
#accueil,"H-Lamberty:  faut y amener a la dechetterie, c'est a l'autre bout de la ville",POSITIVE,0.8087,NEUTRAL,0.6586
#accueil,Oui kbyle222 je vais bien merci !,NEGATIVE,0.895,POSITIVE,0.8934
#accueil,Bonjour,POSITIVE,0.9679,POSITIVE,0.6751
#accueil,bonjour Vanille,POSITIVE,0.9745,POSITIVE,0.6854
#accueil,bjr vànille,NEGATIVE,0.7309,POSITIVE,0.6987
#accueil,en plus c'est payant la dechetterie happyy,POSITIVE,0.9951,NEUTRAL,0.5395
#accueil,de rien gentilmec,NEGATIVE,0.9907,NEUTRAL,0.544
#accueil,il me semble happyy,POSITIVE,0.9996,POSITIVE,0.9432
#accueil,A plus cobra666999 même si je te connais pas,NEUTRAL,0.6066,POSITIVE,0.7943
#accueil,Heyyy kbyle222 bjr,NEGATIVE,0.9933,POSITIVE,0.896
#accueil,non gratuit H-Lamberty,NEGATIVE,0.8447,NEGATIVE,0.8006
#accueil,a part pour les pro,POSITIVE,0.8063,NEGATIVE,0.8263
#accueil,cc bàbycrew ^^,NEGATIVE,0.9542,POSITIVE,0.7255
#accueil,Guest28492:  tu as oublié ton mot de passe?,NEGATIVE,0.9835,NEUTRAL,0.6234
#accueil,PV  kbyle222,NEGATIVE,0.9776,POSITIVE,0.7639
#accueil,Salut elinea ,NEGATIVE,0.7099,POSITIVE,0.8447
#accueil,Bah jarrive pas a le mettre,POSITIVE,0.8244,NEUTRAL,0.5829
#accueil,Cc elina,POSITIVE,0.9703,POSITIVE,0.735
#accueil,cc ta quel age,POSITIVE,0.7993,NEUTRAL,0.63
#accueil,salut ca va,NEGATIVE,0.9891,POSITIVE,0.7546
#accueil,Nanasse,POSITIVE,0.9731,NEGATIVE,0.9826
#accueil,Bonjour  nanasse,POSITIVE,0.9773,NEGATIVE,0.9607
#accueil,Salut les gars,POSITIVE,0.7322,POSITIVE,0.6676
#accueil,euh dzl je cui de pààge gentilmec j encore lé yeux fermé,NEGATIVE,0.9365,NEUTRAL,0.5337
#accueil,je me reveille,NEUTRAL,0.518,NEUTRAL,0.662
#accueil,bjr dàmien,NEGATIVE,0.8891,POSITIVE,0.7821
#accueil,Cc eliana cv,POSITIVE,0.8718,POSITIVE,0.6969
#accueil,Guest28492:  tu l'avais enregistré avec un mot de passe?,NEGATIVE,0.9852,NEUTRAL,0.6424
#accueil,je crois,POSITIVE,0.9677,POSITIVE,0.779
#accueil,Cc Andrea,POSITIVE,0.8616,NEUTRAL,0.6528
#accueil,Andrea dit,NEGATIVE,0.7082,NEUTRAL,0.6648
#accueil,ah bon happy je croyais qui fallait au oins regle un forfait associatif happyy,POSITIVE,0.9939,NEUTRAL,0.6342
#accueil,Guest28492:  faut aller voir sur aide,POSITIVE,0.7563,NEUTRAL,0.6545
#accueil,Vous faites quoi ?,NEGATIVE,0.9575,NEGATIVE,0.985
#accueil,Ok merci,POSITIVE,0.9964,NEUTRAL,0.5678
#accueil,rien,NEGATIVE,0.8302,NEUTRAL,0.5184
#accueil,genre 5 euros par an happyy,POSITIVE,0.9705,NEGATIVE,0.7055
#accueil,"Kornh, musique, café & toi?",NEGATIVE,0.9461,NEUTRAL,0.6237
#accueil,Bonjour a toutes et a tous,POSITIVE,0.9822,POSITIVE,0.8312
#accueil,elle est hyper loin la dechetterie de chezmoi happyy,POSITIVE,0.9482,NEUTRAL,0.5584
#accueil,Rien encore ce matin,POSITIVE,0.9682,NEGATIVE,0.9882
#accueil,bjr tàuro,NEGATIVE,0.9017,POSITIVE,0.7991
#accueil,Je te faiscreveiller ????????????,NEGATIVE,0.9321,POSITIVE,0.8774
#accueil,salut les filles,NEGATIVE,0.8779,POSITIVE,0.6888
#accueil,bonjour salut,NEUTRAL,0.5868,POSITIVE,0.7887
#accueil,Salut gentilmec,NEGATIVE,0.989,POSITIVE,0.7905
#accueil,"bigoook1, lol le realname :D ",NEGATIVE,0.9716,POSITIVE,0.7787
#accueil,si je vais aller mêttre mon gigot au four,NEGATIVE,0.693,NEUTRAL,0.652
#accueil,merci gentilmec c gentil,NEGATIVE,0.9742,POSITIVE,0.7817
#accueil,passer l'aspirateur,NEGATIVE,0.9729,NEUTRAL,0.5255
#accueil,"bigoook1, petit coquin :D ",NEUTRAL,0.5306,POSITIVE,0.8376
#accueil,kAyzo va en pv,NEUTRAL,0.6657,POSITIVE,0.7683
#accueil,faite un /whois bigoook1,NEGATIVE,0.9617,POSITIVE,0.7492
#accueil,j'avais la peau qui rape surmon visage j'avais un cheri je lui c'est chelou man j'ai la peau qui rappe,NEGATIVE,0.9519,NEGATIVE,0.7276
#accueil,qu'on rigole,NEGATIVE,0.9865,POSITIVE,0.8156
#accueil,sinon comment allez vous moibrn ses sabrineet je suis a la recherche d'une relation sérieuse et amoureuse,NEGATIVE,0.7744,POSITIVE,0.9105
#accueil,et pas la peine de faire les vitres il pleut,NEGATIVE,0.7277,NEGATIVE,0.8888
#accueil,Bon réveil kyble22,POSITIVE,0.9678,POSITIVE,0.7702
#accueil,y mdit met de la creme,POSITIVE,0.7188,NEUTRAL,0.5329
#accueil,Guest43051:  il fait quel temps à cholet en côte d'ivoire?,NEGATIVE,0.9712,NEUTRAL,0.5981
#accueil,????,NEGATIVE,0.6971,POSITIVE,0.7261
#accueil,sinon j'ai la voiture à laver !,NEGATIVE,0.8779,NEGATIVE,0.8857
#accueil,merci guect,NEGATIVE,0.9762,POSITIVE,0.7167
#accueil,je lui dis mais non ce n'est pas la solution,NEGATIVE,0.8752,NEGATIVE,0.7952
#accueil,Salut guest28492 !,NEGATIVE,0.7751,POSITIVE,0.7364
#accueil,"elinea, Pour dire quoi de plus ? ",NEGATIVE,0.8339,NEGATIVE,0.7062
#accueil,Au moin ça les lave les vitres comme ca lol,NEUTRAL,0.5436,NEUTRAL,0.6603
#accueil,Tramontane,POSITIVE,0.9898,NEUTRAL,0.596
#accueil,Dés fille en talons sexy ?,POSITIVE,0.9904,NEGATIVE,0.7593
#accueil,Bonjour,POSITIVE,0.9679,POSITIVE,0.6751
#accueil,car j'ai un truc a tedire en pv,NEGATIVE,0.9681,NEUTRAL,0.5255
#accueil,deux ans après que je le vois j'ai a nouveau la ppau douce sur le visage et je ne fais rien de plus ni de moins,POSITIVE,0.7221,NEGATIVE,0.7665
#accueil,z'avez fait /whois bigoook1,POSITIVE,0.9331,POSITIVE,0.6977
#accueil,et j'ai jamais mis de creme,NEGATIVE,0.9585,NEGATIVE,0.7343
#accueil,Elinea cc,POSITIVE,0.9696,POSITIVE,0.7333
#accueil,tu veut ou pas,POSITIVE,0.7539,NEUTRAL,0.5682
#accueil,oui sinon comment allez vpous,NEGATIVE,0.9109,NEUTRAL,0.5926
#accueil,Bonjour a tous,POSITIVE,0.987,POSITIVE,0.738
#accueil,guère dans me pattes,NEUTRAL,0.6503,NEGATIVE,0.9827
#accueil,"Kiffrebeuse, Rebeuse ça existe ce mot :o ?",NEGATIVE,0.9939,NEUTRAL,0.5748
#accueil,elinea prv,NEGATIVE,0.9835,POSITIVE,0.7354
#accueil,Bonjour  ennour3,POSITIVE,0.9802,POSITIVE,0.7771
#accueil,on va on vient,NEGATIVE,0.9764,NEUTRAL,0.5733
#accueil,Ennour,POSITIVE,0.997,NEUTRAL,0.5927
#accueil,H-lamberty tu sait il y a une très bonne crème idéale pour la peau et qui est produite par l homme et non ce n est pas une blague,NEGATIVE,0.8958,POSITIVE,0.7655
#accueil,comme j'étais allergie à mon cheri c'est tout,POSITIVE,0.9725,NEGATIVE,0.9656
#accueil,b jrnée tt le monde,NEGATIVE,0.9533,POSITIVE,0.7787
#accueil,Bonjour guest,POSITIVE,0.9965,POSITIVE,0.759
#accueil,bizou,NEGATIVE,0.9853,NEUTRAL,0.6405
#accueil,"bigoook1, oh tu fais quoi elle est mineur espèce de KONARD ",NEUTRAL,0.6158,NEGATIVE,0.9682
#accueil,à ce coir,NEGATIVE,0.773,NEUTRAL,0.6334
#accueil,A toi aussi kbyle22,NEGATIVE,0.9856,POSITIVE,0.7862
#accueil,je suis aise je suis bien en plus j'avais raison,POSITIVE,0.9198,POSITIVE,0.9638
#accueil,merci guect,NEGATIVE,0.9762,POSITIVE,0.7167
#accueil,Conard,NEGATIVE,0.684,NEUTRAL,0.6404
#accueil,ah dsl,NEGATIVE,0.9764,NEUTRAL,0.5357
#accueil,j'ouvre pas ma bouche pour ignorer,POSITIVE,0.7876,NEGATIVE,0.6751
#accueil,"Ennour, x: s'mieux avec un K :D ",POSITIVE,0.9278,NEUTRAL,0.5874
#accueil,connnnnnnnnnnnnn ard,NEGATIVE,0.993,NEUTRAL,0.5259
#accueil,!Seen quipourrp,POSITIVE,0.9576,NEUTRAL,0.6136
#accueil,Fétichiste des talons ?? ?,NEGATIVE,0.9863,NEUTRAL,0.6445
#accueil,"quipourrp (Chaat@AB42809.60916E94.AE33BA24.IP) a été vu pour la dernière fois quitter #Accueil il y a 10 heures, 59 minutes (Bon retour sur www.chaat.fr).",NEGATIVE,0.9821,NEUTRAL,0.5871
#accueil,"Tramontane, MDR toi ",NEGATIVE,0.7344,NEUTRAL,0.6328
#accueil,8lol,NEGATIVE,0.901,NEUTRAL,0.6138
#accueil,Dsa25:  mauvais salon pour ça,POSITIVE,0.8999,NEGATIVE,0.9654
#accueil,ca va rester longtemps mets de la crème qu'il me dit,NEGATIVE,0.9752,NEGATIVE,0.948
#accueil,Lol nanasse,POSITIVE,0.8962,NEGATIVE,0.9798
#accueil,j'aurai du lui mettre une giffle y s'en serait souvenu aussi tiens,NEGATIVE,0.9164,NEGATIVE,0.6801
#accueil,Il me fai peur dsa25,NEGATIVE,0.8189,POSITIVE,0.8564
#accueil,"bigoook1, tu devrais changer aussi le 36 M s*x ",NEGATIVE,0.9819,NEUTRAL,0.5891
